title,company,location,updated_time,url
後端工程師/資深後端工程師,康訊科技股份有限公司,新北市汐止區新台五路一段79號3樓之7,1678982400,https://www.104.com.tw/job/77v45?jobsource=jolist_b_relevance
後端工程師 Backend Engineer,英屬開曼群島商萬里雲互聯股份有限公司台灣分公司,台北市信義區基隆路一段333號33樓,1678723200,https://www.104.com.tw/job/6xipk?jobsource=jolist_b_relevance
JAVA後端工程師,糖蛙線上娛樂股份有限公司,台北市中山區民生東路三段36號2樓,1678377600,https://www.104.com.tw/job/5bhsl?jobsource=jolist_b_relevance
後端工程師 Senior Backend Engineer,肯狄科研有限公司,台北市信義區松仁路97號,1678636800,https://www.104.com.tw/job/7bk2g?jobsource=jolist_b_relevance
後端工程師,磊山保險經紀人股份有限公司,台北市中山區,1678982400,https://www.104.com.tw/job/7k200?jobsource=jolist_d_relevance
後端工程師-EC-9576,宜眾資訊股份有限公司,台北市南港區園區街3-2號10樓之2,1678723200,https://www.104.com.tw/job/7xjtk?jobsource=jolist_d_relevance
Backend Engineer後端工程師,純粹科技股份有限公司,台北市北投區中央南路二段12-27號,1678723200,https://www.104.com.tw/job/7e118?jobsource=jolist_d_relevance
python django 後端工程師,元宏創新服務股份有限公司,新北市新店區北新路一段89號2樓之1,1678982400,https://www.104.com.tw/job/7ovq3?jobsource=jolist_d_relevance
網頁後端工程師 Web Backend Engineer,廣達集團_雲達科技股份有限公司,桃園市龜山區文化二路211號1樓,1678723200,https://www.104.com.tw/job/7jxil?jobsource=jolist_d_relevance
後端工程師,五九八資訊科技有限公司,高雄市左營區華夏路1565號,1678809600,https://www.104.com.tw/job/7uf8i?jobsource=jolist_d_relevance
Backend Engineer_後端工程師,全曜財經資訊股份有限公司,新北市板橋區文化路一段268號12樓,1678809600,https://www.104.com.tw/job/3ecxv?jobsource=jolist_d_relevance
Backend Engineer / 後端工程師,塔圖科技股份有限公司,台北市大安區信義路四段267號11樓,1678896000,https://www.104.com.tw/job/7hf9h?jobsource=jolist_d_relevance
網頁後端工程師,吉爾集思數位行銷有限公司,新北市板橋區雙十路二段223號5樓,1678809600,https://www.104.com.tw/job/7wg0z?jobsource=jolist_d_relevance
【擴大徵才】資深後端工程師 Senior Backend Engineer,香港商宇曦健康顧問有限公司台灣分公司,台北市松山區復興北路143號12樓,1678118400,https://www.104.com.tw/job/7wiol?jobsource=jolist_d_relevance
後端工程師,優匯科技有限公司,台北市大安區敦化南路二段76號2樓,1678809600,https://www.104.com.tw/job/7xl0d?jobsource=jolist_d_relevance
後端工程師 Backend Engineer,生活市集_創業家兄弟股份有限公司,台北市南港區三重路19之3號D棟5樓(南港軟體科學園區),1678896000,https://www.104.com.tw/job/7e8ny?jobsource=jolist_d_relevance
【Onramp Lab】Backend Developer 後端工程師,克耐得資訊有限公司,台北市信義區基隆路1段400號3樓,1678636800,https://www.104.com.tw/job/7qptk?jobsource=jolist_d_relevance
後端工程師,國立高雄科技大學_鐵道技術中心,高雄市楠梓區卓越路2號,1678723200,https://www.104.com.tw/job/7sydp?jobsource=jolist_d_relevance
網頁後端工程師,工智聯科技股份有限公司,新北市土城區忠承路113號12樓,1679068800,https://www.104.com.tw/job/7czji?jobsource=jolist_d_relevance
(總部)PHP後端工程師,柳吟文教事業股份有限公司,台北市中正區館前路2號2樓,1675612800,https://www.104.com.tw/job/7w3w4?jobsource=jolist_d_relevance
後端工程師 Senior Backend Engineer,瑞思資訊股份有限公司,台中市北區忠明路424號8F之1,1678896000,https://www.104.com.tw/job/7uvmi?jobsource=jolist_d_relevance
遊戲後端工程師,冰角數位股份有限公司,台中市南屯區永春東一路549號2樓之1,1678896000,https://www.104.com.tw/job/7pjv7?jobsource=jolist_d_relevance
SWRD_Backend Engineer (Java) 後端工程師,Gogoro Taiwan Limited_睿能創意股份有限公司,台北市松山區長安東路二段,1678809600,https://www.104.com.tw/job/6945y?jobsource=jolist_d_relevance
後端工程師,愛走國際股份有限公司,台北市中山區民生東路三段57號2樓之2,1678809600,https://www.104.com.tw/job/7reyi?jobsource=jolist_d_relevance
PHP網頁後端工程師,兆徠科技股份有限公司,台北市內湖區行愛路77巷69號2樓,1678809600,https://www.104.com.tw/job/7uxlj?jobsource=jolist_a_relevance
後端工程師 Junior Backend Engineer(Java),寰享科技有限公司,台中市西屯區(台中市、台北市依照公司規定分派),1678636800,https://www.104.com.tw/job/7rr1i?jobsource=jolist_a_relevance
後端工程師,雪喬股份有限公司,台北市中正區北平東路16號11樓之2,1678636800,https://www.104.com.tw/job/7vt59?jobsource=jolist_a_relevance
後端工程師,英特拉金融科技股份有限公司,台北市大安區,1678896000,https://www.104.com.tw/job/6lry0?jobsource=jolist_a_relevance
Python 後端工程師 Backend Engineer,紅樓創新技術股份有限公司,台北市中山區民權東路三段58號14樓,1678809600,https://www.104.com.tw/job/7rmvj?jobsource=jolist_a_relevance
後端工程師,領導力科技股份有限公司,高雄市前鎮區成功二路25號2樓,1673884800,https://www.104.com.tw/job/6n2ox?jobsource=jolist_a_relevance
軟體後端工程師,正旻科技有限公司,台北市松山區,1677772800,https://www.104.com.tw/job/6s4cb?jobsource=jolist_a_relevance
Java後端工程師,庫柏資訊軟體股份有限公司,台北市大安區光復南路116巷7號3樓,1678896000,https://www.104.com.tw/job/75mq1?jobsource=jolist_a_relevance
【擴大徵才】後端工程師 Junior Backend Engineer,香港商宇曦健康顧問有限公司台灣分公司,台北市松山區復興北路143號12樓,1678118400,https://www.104.com.tw/job/7wiot?jobsource=jolist_a_relevance
後端工程師( Backend Engineer )_Nilvana™,迎棧科技股份有限公司,新北市板橋區文化路二段285號25樓,1678982400,https://www.104.com.tw/job/6dbdx?jobsource=jolist_a_relevance
後端工程師,北祥科技服務股份有限公司,台北市內湖區文湖街18號2樓,1678550400,https://www.104.com.tw/job/79xs1?jobsource=jolist_a_relevance
RD-後端工程師 Backend Engineer,順立智慧股份有限公司,台北市內湖區內湖路一段360巷8號7樓,1678809600,https://www.104.com.tw/job/73f51?jobsource=jolist_a_relevance
後端工程師,泰爾科技股份有限公司,台中市北區台灣大道二段360號23樓之1,1678809600,https://www.104.com.tw/job/6xkjx?jobsource=jolist_a_relevance
[台北]面面俱到的後端工程師(Backend Engineer),雲動力資訊股份有限公司,新北市三重區三和路4段101之1號6樓,1678809600,https://www.104.com.tw/job/772m3?jobsource=jolist_a_relevance
資深後端工程師 Senior Backend Engineer,宇匯知識科技股份有限公司,台北市松山區復興北路143號8樓,1678636800,https://www.104.com.tw/job/7lovu?jobsource=jolist_a_relevance
後端工程師,米菲多媒體股份有限公司,台北市中山區松江路158號3樓之5,1678809600,https://www.104.com.tw/job/7wlm6?jobsource=jolist_a_relevance
網站後端工程師,瞻新資訊有限公司,台北市中山區中山北路二段79號11樓,1678896000,https://www.104.com.tw/job/73ao5?jobsource=jolist_a_relevance
網站後端工程師,侍達遊戲藝術有限公司,台北市信義區東興路43號5樓,1678291200,https://www.104.com.tw/job/7vtks?jobsource=jolist_a_relevance
Java 後端工程師,傑泰軟體開發股份有限公司,台中市西屯區,1662048000,https://www.104.com.tw/job/6yqht?jobsource=jolist_a_relevance
後端工程師(Backend Engineer),弋揚科技股份有限公司,新北市中和區中山路二段351號8樓,1678723200,https://www.104.com.tw/job/76rk5?jobsource=jolist_a_relevance
PHP後端工程師,久大寰宇資訊股份有限公司,台北市中正區衡陽路7號10樓,1678723200,https://www.104.com.tw/job/7pytm?jobsource=jolist_b_relevance
Java高級後端工程師 Senior Java Backend Engineer,旺淶科技有限公司,台北市松山區,1678809600,https://www.104.com.tw/job/6yduc?jobsource=jolist_b_relevance
後端工程師(Python),康馥科技有限公司,桃園市中壢區高鐵站前西路一段268號12樓之2,1678896000,https://www.104.com.tw/job/7wzyx?jobsource=jolist_b_relevance
總公司 後端工程師Backend Engineer_台北,法商家樂福總公司_家福股份有限公司,台北市北投區大業路136號,1678982400,https://www.104.com.tw/job/7rewd?jobsource=jolist_b_relevance
Mid. - Sr. 後端工程師_Backend Engineer,英屬開曼群島商慧康生活科技股份有限公司台灣分公司,台北市內湖區瑞光路478巷18弄32號4樓,1678896000,https://www.104.com.tw/job/6sfcs?jobsource=jolist_b_relevance
PHP後端工程師(台中),網訊科技股份有限公司,台中市西屯區朝富路213號21樓之3,1678809600,https://www.104.com.tw/job/7mavq?jobsource=jolist_b_relevance
後端工程師 Junior Backend Engineer(Python),寰享科技有限公司,台中市西屯區(台中市、台北市依照公司規定分派),1678636800,https://www.104.com.tw/job/7rr1q?jobsource=jolist_b_relevance
後端工程師,語見科技有限公司,台北市中山區,1678636800,https://www.104.com.tw/job/7u7pr?jobsource=jolist_b_relevance
資深網站後端工程師 Senior Back-End Developer,愛伯達股份有限公司,台北市內湖區金莊路26號,1677772800,https://www.104.com.tw/job/7rzva?jobsource=jolist_b_relevance
Python 後端工程師,光禾感知科技股份有限公司,台北市大安區忠孝東路4段325號8樓,1677340800,https://www.104.com.tw/job/71j4l?jobsource=jolist_b_relevance
後端工程師 Backend Engineer,宇宙寰宇科技有限公司,台中市西區,1678982400,https://www.104.com.tw/job/7sblu?jobsource=jolist_b_relevance
後端工程師,光沅數位創意有限公司,台北市中正區濟南路二段13-1號3樓,1678723200,https://www.104.com.tw/job/7wl1o?jobsource=jolist_b_relevance
後端工程師(Backend Engineer),博晶醫電股份有限公司,新北市新店區北新路三段205號7F,1678982400,https://www.104.com.tw/job/71ssf?jobsource=jolist_b_relevance
後端工程師,雅典娜廣告有限公司,台中市中區三民路二段136號1樓,1678982400,https://www.104.com.tw/job/7xf7w?jobsource=jolist_b_relevance
[TapPay] Java後端工程師 (Java Backend Engineer),喬睿科技股份有限公司,台北市中正區中正區羅斯福路二段100號6樓,1678809600,https://www.104.com.tw/job/7p7uy?jobsource=jolist_b_relevance
後端工程師 Backend Engineer (台南市) ( 智慧製造規劃 ),金碗國際股份有限公司,台南市東區,1678809600,https://www.104.com.tw/job/7tqbs?jobsource=jolist_b_relevance
[RD]後端工程師 - UrMart | 早餐吃麥片,早餐吃麥片_饌元有限公司,台北市南港區三重路19-3號D棟5樓(南港軟體科學園區) (南港軟體工業園區),1679155200,https://www.104.com.tw/job/7byl6?jobsource=jolist_b_relevance
智慧醫療_後端工程師,筑波科技股份有限公司,新竹縣竹北市生醫二路66號,1678809600,https://www.104.com.tw/job/73f63?jobsource=jolist_b_relevance
RD-後端工程師 Backend Engineer (工作地點: 新竹) 線上面談,順立智慧股份有限公司,新竹縣竹北市復興三路二段168號9樓之5,1678809600,https://www.104.com.tw/job/7oi8m?jobsource=jolist_b_relevance
PHP後端工程師,匯陞資訊有限公司,台北市大安區敦化南路二段319號4樓,1677168000,https://www.104.com.tw/job/7m8rk?jobsource=jolist_b_relevance
Backend Developer 後端工程師 (Node.js),群馥科技股份有限公司,台北市中正區武昌街一段 77 號 5 樓,1678118400,https://www.104.com.tw/job/7relf?jobsource=jolist_b_relevance
後端工程師 golang ,艾爾默科技有限公司,台北市中山區南京東路3段,1678636800,https://www.104.com.tw/job/77yle?jobsource=jolist_b_relevance
後端工程師,怎漾設計創意有限公司,台北市中正區博愛路53號3樓,1678809600,https://www.104.com.tw/job/7wbdq?jobsource=jolist_b_relevance
PHP後端工程師(Backend Engineer),瑪樂愛迪科技股份有限公司,台北市信義區信義路四段415號8樓之4,1678896000,https://www.104.com.tw/job/72r0i?jobsource=jolist_b_relevance
後端工程師,塞特知識股份有限公司,台北市內湖區基湖路10巷48號7樓,1667750400,https://www.104.com.tw/job/710yv?jobsource=jolist_b_relevance
後端工程師,玩美移動股份有限公司,新北市新店區民權路98號14樓,1678809600,https://www.104.com.tw/job/60m8d?jobsource=jolist_b_relevance
Backend 後端工程師,雲訊科技有限公司,台北市內湖區內湖路一段６８號１０樓,1679068800,https://www.104.com.tw/job/7wwhf?jobsource=jolist_b_relevance
Web 後端工程師,欣發企業有限公司,台中市西屯區市政路,1678809600,https://www.104.com.tw/job/7x790?jobsource=jolist_b_relevance
後端工程師,傲群科技有限公司,台中市西屯區朝富路213號14樓A1,1676476800,https://www.104.com.tw/job/7uk3y?jobsource=jolist_b_relevance
C# 後端工程師,明潤電腦有限公司,台中市西屯區台灣大道二段633號,1678809600,https://www.104.com.tw/job/7qj0d?jobsource=jolist_b_relevance
Python 後端工程師 Backend Engineer - Python,普匯金融科技股份有限公司,台北市中山區松江路111號11樓之1,1679068800,https://www.104.com.tw/job/7nhms?jobsource=jolist_b_relevance
.NET後端工程師,和泰聯網股份有限公司,台北市中山區松江路433號12樓,1678809600,https://www.104.com.tw/job/71f3c?jobsource=jolist_b_relevance
【ND】後端工程師 / Backend Engineer / Research Engineer,杜浦數位安全股份有限公司,台北市松山區光復北路11巷46號15樓,1678809600,https://www.104.com.tw/job/6y4pq?jobsource=jolist_b_relevance
後端工程師,優勢富宇科技股份有限公司,台中市西屯區市政北七路186號13樓之7,1678809600,https://www.104.com.tw/job/7nymg?jobsource=jolist_b_relevance
後端工程師,艾新科環保材料有限公司,台北市信義區基隆路一段163號17樓之3,1678723200,https://www.104.com.tw/job/7ebh4?jobsource=jolist_b_relevance
後端工程師,塔台智能網絡股份有限公司,台北市南港區,1678291200,https://www.104.com.tw/job/7xd09?jobsource=jolist_b_relevance
(年度擴編) | Java Engineer 後端工程師,殷富資訊股份有限公司,台北市松山區敦化北路102號13樓,1679068800,https://www.104.com.tw/job/7evi2?jobsource=jolist_b_relevance
後端工程師 (Back-End Engineer),EZTABLE_三二三網路科技股份有限公司,台北市信義區基隆路一段178號5樓,1678896000,https://www.104.com.tw/job/773ws?jobsource=jolist_b_relevance
ASP.NET Core 後端工程師,卓思顧問有限公司,台北市大安區光復南路102號八樓 bizstar【B01室】,1678636800,https://www.104.com.tw/job/7wpn5?jobsource=jolist_b_relevance
Java後端工程師,口袋證券股份有限公司,新北市板橋區三民路一段216號9樓,1678723200,https://www.104.com.tw/job/7xji2?jobsource=jolist_b_relevance
後端工程師 Backend Engineer,宇宙寰宇科技有限公司,台中市西區,1678982400,https://www.104.com.tw/job/7sblu?jobsource=jolist_c_relevance
PYTHON DEVELOPER 後端工程師,美商網碩科技股份有限公司台灣分公司,台北市松山區敦化北路214號5樓,1678809600,https://www.104.com.tw/job/7ji9s?jobsource=jolist_c_relevance
後端工程師,光沅數位創意有限公司,台北市中正區濟南路二段13-1號3樓,1678723200,https://www.104.com.tw/job/7wl1o?jobsource=jolist_c_relevance
後端工程師(Backend Engineer),博晶醫電股份有限公司,新北市新店區北新路三段205號7F,1678982400,https://www.104.com.tw/job/71ssf?jobsource=jolist_c_relevance
後端工程師,雅典娜廣告有限公司,台中市中區三民路二段136號1樓,1678982400,https://www.104.com.tw/job/7xf7w?jobsource=jolist_c_relevance
後端工程師 Backend Engineer (台南市) ( 智慧製造規劃 ),金碗國際股份有限公司,台南市東區,1678809600,https://www.104.com.tw/job/7tqbs?jobsource=jolist_c_relevance
[RD] 後端工程師(Backend Engineer),天堂遊戲有限公司,台北市信義區,1678809600,https://www.104.com.tw/job/7gjyf?jobsource=jolist_c_relevance
[RD]後端工程師 - UrMart | 早餐吃麥片,早餐吃麥片_饌元有限公司,台北市南港區三重路19-3號D棟5樓(南港軟體科學園區) (南港軟體工業園區),1679155200,https://www.104.com.tw/job/7byl6?jobsource=jolist_c_relevance
後端工程師（Python）,海易科技股份有限公司,台北市南港區三重路19之2號6樓,1678377600,https://www.104.com.tw/job/7olfm?jobsource=jolist_c_relevance
java 後端工程師助理,喬偉資訊有限公司,台中市南屯區東興路二段186號8樓之2,1678982400,https://www.104.com.tw/job/70m2j?jobsource=jolist_c_relevance
智慧醫療_後端工程師,筑波科技股份有限公司,新竹縣竹北市生醫二路66號,1678809600,https://www.104.com.tw/job/73f63?jobsource=jolist_c_relevance
RD-後端工程師 Backend Engineer (工作地點: 新竹) 線上面談,順立智慧股份有限公司,新竹縣竹北市復興三路二段168號9樓之5,1678809600,https://www.104.com.tw/job/7oi8m?jobsource=jolist_c_relevance
PHP後端工程師,匯陞資訊有限公司,台北市大安區敦化南路二段319號4樓,1677168000,https://www.104.com.tw/job/7m8rk?jobsource=jolist_c_relevance
Backend Developer 後端工程師 (Node.js),群馥科技股份有限公司,台北市中正區武昌街一段 77 號 5 樓,1678118400,https://www.104.com.tw/job/7relf?jobsource=jolist_c_relevance
後端工程師（Java）,海易科技股份有限公司,台北市南港區三重路19之2號6樓,1678377600,https://www.104.com.tw/job/7ollo?jobsource=jolist_c_relevance
